SampleNumber,ProductionArea,BedID,LocalAuthority,GridReference,SamplingPoint,DateSampleCollected,DateSampleArrivedAtWeymouth,SpeciesSampled,PSP_HPLCScreenResult(Detected-ND),PSP_HPLC(Microgram_STXeq_per_kg)SemiquantResult_<400->400,PSP_HPLCResult_(Microgram_STXeq_per_kg)HighValueCalculatedFromMU,TotalOA-DTXs-PTXs(Microgram_OA_eq_per_kg)HighValueCalculatedFromMU,TotalAZAS_(Microgram_AZA1_eq_per_kg)HighValueCalculatedFromMU,TotalYTXS(mg_YTX_eq_per_kg)HighValueCalculatedFromMU,ASP(MGPerKG),ActionRequired
BTX-2016-2067,Chichester Harbour,B018P,Chichester DC,SU77760479,Hambrook,2016-06-30,2016-07-01,Manila clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2068,Camel,B35AE,Cornwall CC,SW93427530,Porthilly Rock B,2016-06-30,2016-07-01,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2084,The Wash,B003V,Boston BC,TF44234098,Toft,2016-07-04,2016-07-05,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2085,Burry Inlet,B038B,Carmarthenshire CC,SS48009850,North (West),2016-07-04,2016-07-05,Cockles,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2086,Lune,B066Y,Wyre BC,SD34504760,Sea Centre South,2016-07-04,2016-07-05,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2087,Brancaster,B005F,Kings Lynn & West Norfolk BC,TF79364451,Loose-J,2016-07-04,2016-07-05,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2088,Helford,B034W,Cornwall PHA,SW75462765,Porth Navas Quay,2016-07-04,2016-07-05,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2089,The Thames,B16CN,London PHA,TR06779599,Crouch Approach,2016-07-04,2016-07-05,Cockles,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2090,The Thames,B16CM,London PHA,TR00508769,East of Havengore Creek,2016-07-04,2016-07-05,Cockles,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2091,Roach,B73AF,London PHA,TQ94909207,Paglesham,2016-07-04,2016-07-05,Hard clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2092,The Thames,B16BR,London PHA,TQ93798271,Phoenix,2016-07-04,2016-07-05,Cockles,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2093,Taw/Torridge,B36AB,Torridge DC,SS46573142,Spratt Ridge East,2016-07-04,2016-07-05,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2094,Holy Island - Ross Links,B001M,Northumberland CC,NU12333958,Ross Links,2016-07-04,2016-07-05,Pacific oysters,ND,,,59,<RL,<RL,<LOQ,
BTX-2016-2095,Portsmouth Harbour,B020I,Portsmouth PHA,SU64080370,Tipner Bridge,2016-07-04,2016-07-05,Hard clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2096,Langstone Harbour,B019I,Portsmouth PHA,SU70560339,Stoke Common Lake,2016-07-04,2016-07-05,Hard clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2097,Solent,B24BK,Southampton PHA,SZ57479794,Browndown,2016-07-04,2016-07-05,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2098,Southampton Water,B021Y,Southampton PHA,SU48760530,Hamble Estuary,2016-07-04,2016-07-05,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2099,Deben,B010O,Suffolk Coastal DC,TM28834500,Stonner Point,2016-07-04,2016-07-05,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2100,Butley,B009E,Suffolk Coastal DC,TM39434850,Pumping Station Outfall,2016-07-04,2016-07-05,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2101,Porlock,B094D,West Somerset Council,SS87114786,Porlock East,2016-07-04,2016-07-05,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2136,North Kent Coast,B17BS,Canterbury CC,TR10296690,WOCO Westbeach,2016-07-05,2016-07-06,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2137,Fowey,B70AB,Cornwall PHA,SX13025157,Pont Pill,2016-07-05,2016-07-06,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2138,Fowey,B070Z,Cornwall PHA,SX12595313,Wisemans,2016-07-05,2016-07-06,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2139,Lantivet Bay,B70AI,Cornwall PHA,SX16305094,Sandheap Point,2016-07-05,2016-07-06,Mussels,ND,,,62,<RL,<RL,<LOQ,
BTX-2016-2140,St. Austell Bay,B70AE,Cornwall PHA,SX05744972,Ropehaven Outer,2016-07-05,2016-07-06,Mussels,,,,164,<RL,<RL,,
BTX-2016-2141,The Wash,B04AP,Kings Lynn & West Norfolk BC,TF65963701,Stubborn Sand,2016-07-05,2016-07-06,Cockles,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2142,Blackwater,B014V,Maldon DC,TL91160795,Goldhanger,2016-07-05,2016-07-06,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2143,Poole,B54CL,Poole BC,SZ01818871,West Brownsea 1,2016-07-05,2016-07-06,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2144,Swansea,B037U,Swansea PHA,SS67659210,Queens Dock,2016-07-05,2016-07-06,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2145,Lyme Bay,B090M,Torbay BC,SY13687543,Site 1,2016-07-05,2016-07-06,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2165,Silloth,B059L,Allerdale BC,NY10055345,Lees Scar,2016-07-06,2016-07-07,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2166,Chichester Harbour,B018P,Chichester DC,SU77760479,Hambrook,2016-07-06,2016-07-07,Manila clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2167,West Mersea,B13AA,Colchester BC,TM0299212168,West Mersea Outfall,2016-07-05,2016-07-07,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2168,Fal,B033Y,Cornwall PHA,SW85024095,Ruan Pontoon/Tregothnan ,2016-07-06,2016-07-07,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2169,Fal,B33BD,Cornwall PHA,SW84093949,Trelissick Pontoon,2016-07-06,2016-07-07,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2170,Fal,B33AN,Cornwall PHA,SW81963546,Mylor Creek,2016-07-06,2016-07-07,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2171,Percuil,B033R,Cornwall PHA,SW85853369,Percuil ,2016-07-06,2016-07-07,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2172,Blackwater,B14AD,Maldon DC,TM04060768,St Peters Flats ,2016-07-06,2016-07-07,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2173,Ribble,B046C,West Lancashire DC,SD32802590,Point 31 Ribble Walls North,2016-07-06,2016-07-07,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2174,Menai Strait - West,B042O,Gwynedd CC,SH49916579,Area 11 East,2016-07-06,2016-07-07,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2175,Yealm,B031J,Plymouth PHA,SX54224904,Thorn,2016-07-06,2016-07-07,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2176,Salcombe,B029D,South Hams DC,SX75554148,Geese Quarries,2016-07-06,2016-07-07,Pacific oysters,Detected,?400,1817,<RL,<RL,<RL,<LOQ,
BTX-2016-2205,Camel,B35AE,Cornwall CC,SW93427530,Porthilly Rock B,2016-07-11,2016-07-12,Mussels,,,,47,<RL,<RL,,
BTX-2016-2206,Menai Strait - West,B042O,Gwynedd CC,SH49916579,Area 11 East,2016-07-10,2016-07-12,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2207,Menai Strait - East,B055S,Gwynedd CC,SH5833473287,West of Bangor Pier,2016-07-10,2016-07-12,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2208,Holy Island - Ross Links,B001M,Northumberland CC,NU12333958,Ross Links,2016-07-10,2016-07-12,Pacific oysters,,,,<RL,<RL,<RL,,
BTX-2016-2209,Deben,B010O,Suffolk Coastal DC,TM28834500,Stonner Point,2016-07-11,2016-07-12,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2210,Butley,B009E,Suffolk Coastal DC,TM39434850,Pumping Station Outfall,2016-07-11,2016-07-12,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2234,Helford,B034W,Cornwall PHA,SW75462765,Porth Navas Quay,2016-07-11,2016-07-13,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2235,St. Austell Bay,B70AE,Cornwall PHA,SX05744972,Ropehaven Outer,2016-07-12,2016-07-13,Mussels,,,,334,<RL,<RL,,
BTX-2016-2236,Fowey,B70AB,Cornwall PHA,SX13025157,Pont Pill,2016-07-12,2016-07-13,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2237,Fowey,B070Z,Cornwall PHA,SX12595313,Wisemans,2016-07-12,2016-07-13,Mussels,ND,,,51,<RL,<RL,<LOQ,
BTX-2016-2238,Fal,B033Y,Cornwall PHA,SW85024095,Ruan Pontoon/Tregothnan ,2016-07-12,2016-07-13,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2239,Fal,B33AN,Cornwall PHA,SW81963546,Mylor Creek,2016-07-12,2016-07-13,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2240,Percuil,B033R,Cornwall PHA,SW85853369,Percuil ,2016-07-12,2016-07-13,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2241,Fal,B33BD,Cornwall PHA,SW84093949,Trelissick Pontoon,2016-07-12,2016-07-13,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2242,Lantivet Bay,B70AI,Cornwall PHA,SX16305094,Sandheap Point,2016-07-12,2016-07-13,Mussels,ND,,,69,<RL,<RL,<LOQ,
BTX-2016-2243,Portsmouth Harbour,B020I,Portsmouth PHA,SU64080370,Tipner Bridge,2016-07-12,2016-07-13,Hard clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2244,Langstone Harbour,B019I,Portsmouth PHA,SU70560339,Stoke Common Lake,2016-07-12,2016-07-13,Hard clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2245,Solent,B24BK,Southampton PHA,SZ57479794,Browndown,2016-07-12,2016-07-13,Native oysters,ND,,,,,,,
BTX-2016-2246,Southampton Water,B021Y,Southampton PHA,SU48760530,Hamble Estuary,2016-07-12,2016-07-13,Native oysters,Detected,<400,,,,,,
BTX-2016-2247,Burry Inlet,B038I,City and Council of Swansea,SS5113995645,South East 4,2016-07-11,2016-07-13,Cockles,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2248,Swansea,B037U,Swansea PHA,SS67659210,Queens Dock,2016-07-12,2016-07-13,Mussels,,,,,,,<LOQ,
BTX-2016-2277,West Mersea,B13AG,Colchester BC,TL97441340,Salcott Pacifics,2016-07-13,2016-07-14,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2278,Swale,B076P,Swale BC,TR01316497,The Causeway,2016-07-13,2016-07-14,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2279,Salcombe,B029D,South Hams DC,SX75554148,Geese Quarries,2016-07-13,2016-07-14,Pacific oysters,Detected,>400,585,<RL,<RL,<RL,<LOQ,Additional Flesh and Water Samples Requested
BTX-2016-2281,Chichester Harbour,B018P,Chichester DC,SU77760479,Hambrook,2016-07-14,2016-07-15,Manila clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2282,Colne,B012F,Colchester BC,TM0618416022,Pyefleet Spit,2016-07-14,2016-07-15,Pacific Oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2311,Helford,B034W,Cornwall PHA,SW75462765,Porth Navas Quay,2016-07-18,2016-07-19,Pacific oysters,ND,,,<RL,<RL,<RL,1.2,
BTX-2016-2312,Fowey,B70AB,Cornwall PHA,SX13025157,Pont Pill,2016-07-18,2016-07-19,Mussels,Detected,<400,,60,<RL,<RL,<LOQ,
BTX-2016-2313,Fowey,B070Z,Cornwall PHA,SX12595313,Wisemans,2016-07-18,2016-07-19,Mussels,ND,,,69,<RL,<RL,<LOQ,
BTX-2016-2314,Lantivet Bay,B70AI,Cornwall PHA,SX16305094,Sandheap Point,2016-07-18,2016-07-19,Mussels,ND,,,310,<RL,<RL,<LOQ,Additional flesh and water samples required
BTX-2016-2315,St. Austell Bay,B70AE,Cornwall PHA,SX05744972,Ropehaven Outer,2016-07-18,2016-07-19,Mussels,,,,273,<RL,<RL,,Additional flesh and water samples required
BTX-2016-2316,The Thames,B16CM,London PHA,TR00508769,East of Havengore Creek,2016-07-18,2016-07-19,Cockles,ND,,,,,,,
BTX-2016-2317,The Thames,B16BR,London PHA,TQ93798271,Phoenix,2016-07-18,2016-07-19,Cockles,Detected,<400,,,,,,
BTX-2016-2320,The Fleet,B25AI,Weymouth PHA,SY66477627,Fleet Oysters,2016-07-19,2016-07-19,Pacific oysters,ND,,,<RL,<RL,<RL,1.1,
BTX-2016-2349,Fal,B033Y,Cornwall PHA,SW85024095,Ruan Pontoon/Tregothnan ,2016-07-19,2016-07-20,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2350,Camel,B35AE,Cornwall CC,SW93427530,Porthilly Rock B,2016-07-19,2016-07-20,Mussels,ND,,,78,<RL,<RL,<LOQ,
BTX-2016-2351,Fal,B33AN,Cornwall PHA,SW81963546,Mylor Creek,2016-07-19,2016-07-20,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2352,Percuil,B033R,Cornwall PHA,SW85853369,Percuil ,2016-07-19,2016-07-20,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2353,Fal,B33BD,Cornwall PHA,SW84093949,Trelissick Pontoon,2016-07-19,2016-07-20,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2354,Dee,B45AB,Flintshire CC,SJ1779880428,Salisbury,2016-07-19,2016-07-20,Cockles,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX-2016-2355,Holy Island - Ross Links,B001M,Northumberland CC,NU12333958,Ross Links,2016-07-19,2016-07-20,Pacific oysters,ND,,,,,,,
BTX-2016-2356,Blakeney,B006R,North Norfolk DC,TF91814545,Wells - The Pool,2016-07-19,2016-07-20,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2357,Langstone Harbour,B019I,Portsmouth PHA,SU70560339,Stoke Common Lake,2016-07-19,2016-07-20,Hard clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2358,Portsmouth Harbour,B020I,Portsmouth PHA,SU64080370,Tipner Bridge,2016-07-19,2016-07-20,Hard clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2359,Poole,B54CL,Poole BC,SZ01818871,West Brownsea 1,2016-07-19,2016-07-20,Mussels,ND,,,,,,,
BTX-2016-2360,Crouch,B015Y,Maldon DC,TQ90429738,Althorne,2016-07-19,2016-07-20,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2361,Dart,B028B,South Hams DC,SX87415599,Waddeton ,2016-07-19,2016-07-20,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2362,Brixham,B082B,Torbay BC,SX90965741,Fishcombe SW corner,2016-07-19,2016-07-20,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2374,Lune,B066Y,Wyre BC,SD34504760,Sea Centre South,2016-07-20,2016-07-21,Mussels,,,,<RL,<RL,<RL,,
BTX-2016-2375,Yealm,B031J,Plymouth PHA,SX54224904,Thorn,2016-07-20,2016-07-21,Pacific oysters,ND,,,,,,,
BTX-2016-2376,Salcombe,B029D,South Hams DC,SX75554148,Geese Quarries,2016-07-20,2016-07-21,Pacific oysters,Detected,>400,881,<RL,<RL,<RL,<LOQ,Additional flesh and water samples required
BTX-2016-2377,Butley,B009E,Suffolk Coastal DC,TM39434850,Pumping Station Outfall,2016-07-20,2016-07-21,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2378,Deben,B010O,Suffolk Coastal DC,TM28834500,Stonner Point,2016-07-20,2016-07-21,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2379,Lyme Bay,B090M,Torbay BC,SY13687543,Site 1,2016-07-20,2016-07-21,Mussels,ND,,,,,,,
BTX-2016-2380,Teign,B27AC,Teignbridge DC,SX92827284,Gas Works East,2016-07-19,2016-07-21,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2381,Burry Inlet,B038L,City and Council of Swansea,SS4425695519,Whitford Point ,2016-07-20,2016-07-21,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2382,Taw/Torridge,B36AB,Torridge DC,SS46573142,Spratt Ridge East,2016-07-20,2016-07-21,Mussels,,,,195,<RL,<RL,,Additional flesh and water samples required
BTX-2016-2385,Chichester Harbour,B018P,Chichester DC,SU77760479,Hambrook,2016-07-21,2016-07-22,Manila clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2386,Porlock,B094D,West Somerset Council,SS87114786,Porlock East,2016-07-21,2016-07-22,Pacific oysters,ND,,,,,,,
BTX-2016-2408,Helford,B034W,Cornwall PHA,SW75462765,Porth Navas Quay,2016-07-25,2016-07-26,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2409,Fowey,B70AB,Cornwall PHA,SX13025157,Pont Pill,2016-07-25,2016-07-26,Mussels,Detected,<400,,142,<RL,<RL,<LOQ,
BTX-2016-2410,Fowey,B070Z,Cornwall PHA,SX12595313,Wisemans,2016-07-25,2016-07-26,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2411,Lantivet Bay,B70AI,Cornwall PHA,SX16305094,Sandheap Point,2016-07-25,2016-07-26,Mussels,,,,689,<RL,<RL,,Additional Flesh and Water samples requested
BTX-2016-2412,St. Austell Bay,B70AE,Cornwall PHA,SX05744972,Ropehaven Outer,2016-07-25,2016-07-26,Mussels,,,,1778,<RL,<RL,,Additional Flesh and Water samples requested
BTX-2016-2413,Deben,B010O,Suffolk Coastal DC,TM28834500,Stonner Point,2016-07-25,2016-07-26,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2414,Menai Strait - West,B042O,Gwynedd CC,SH49916579,Area 11 East,2016-07-24,2016-07-26,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2415,Menai Strait - East,B055S,Gwynedd CC,SH5833473287,West of Bangor Pier,2016-07-24,2016-07-26,Mussels,ND,,,,,,,
BTX-2016-2446,Morecambe Bay - Barrow,B077Q,Barrow-in-Furness BC,SD23116464,Roa Island,2016-07-25,2016-07-27,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2447,Morecambe Bay - Roosebeck,B48AX,Barrow-in-Furness BC,SD25996647,Roosebeck North,2016-07-25,2016-07-27,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2448,Fal,B33AN,Cornwall PHA,SW81963546,Mylor Creek,2016-07-26,2016-07-27,Mussels,ND,,,107,<RL,<RL,<LOQ,
BTX-2016-2449,Fal,B033Y,Cornwall PHA,SW85024095,Ruan Pontoon/Tregothnan ,2016-07-26,2016-07-27,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2450,Fal,B33BD,Cornwall PHA,SW84093949,Trelissick Pontoon,2016-07-26,2016-07-27,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2451,Percuil,B033R,Cornwall PHA,SW85853369,Percuil ,2016-07-26,2016-07-27,Native oysters,ND,,,61,<RL,<RL,<LOQ,
BTX-2016-2452,Morecambe Bay - East,B047A,Lancaster CC,SD44306530,Bare Ayre ,2016-07-25,2016-07-27,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2453,Butley,B009E,Suffolk Coastal DC,TM39434850,Pumping Station Outfall,2016-07-26,2016-07-27,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2454,Swansea,B037U,Swansea PHA,SS67659210,Queens Dock,2016-07-26,2016-07-27,Mussels,ND,,,,,,,
BTX-2016-2455,Exe,B26BH,Teignbridge DC,SX97948072,Cockwood Harbour,2016-07-25,2016-07-27,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2456,Brixham,B082B,Torbay BC,SX90965741,Fishcombe SW corner,2016-07-26,2016-07-27,Mussels,ND,,,,,,,
BTX-2016-2457,Lyme Bay,B090M,Torbay BC,Unverified,Site 1,2016-07-25,2016-07-27,Mussels,ND,,,283,<RL,<RL,,Additional Flesh and Water samples requested
BTX-2016-2475,Chichester Harbour,B018P,Chichester DC,SU77760479,Hambrook,2016-07-27,2016-07-28,Manila clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2476,Camel,B35AE,Cornwall CC,SW93407530,Porthilly Rock B,2016-07-27,2016-07-28,Mussels,,,,26,<RL,<RL,,
BTX-2016-2477,Beaulieu,B023I,New Forest DC,SU40280013,Landing Stage,2016-07-27,2016-07-28,Manila clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2478,Taw/Torridge,B36AB,Torridge DC,SS46573142,Spratt Ridge East,2016-07-27,2016-07-28,Mussels,,,,592,<RL,<RL,,Additional Flesh and Water samples requested
BTX-2016-2479,Start Bay,B087J,South Hams DC,SX82504197,Off Torcross,2016-07-28,2016-07-29,Surf clams,ND,,,<RL,<RL,<RL,2.1,
BTX-2016-2508,Burry Inlet,B038B,Carmarthenshire CC,SS48009850,North (West),2016-08-01,2016-08-02,Cockles,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2509,Lantivet Bay,B70AI,Cornwall PHA,SX16305094,Sandheap Point,2016-08-01,2016-08-02,Mussels,ND,,,866,<RL,<RL,<LOQ,Additional flesh and water samples requested
BTX-2016-2510,St. Austell Bay,B70AE,Cornwall PHA,SX05744972,Ropehaven Outer,2016-08-01,2016-08-02,Mussels,,,,1920,<RL,<RL,,Additional flesh and water samples requested
BTX-2016-2511,Fowey,B070Z,Cornwall PHA,SX12595313,Wisemans,2016-08-01,2016-08-02,Mussels,ND,,,214,<RL,<RL,<LOQ,Additional flesh and water samples requested
BTX-2016-2512,Fowey,B70AB,Cornwall PHA,SX13025157,Pont Pill,2016-08-01,2016-08-02,Mussels,Detected,<400,,289,<RL,<RL,<LOQ,Additional flesh and water samples requested
BTX-2016-2513,The Wash,B003V,Boston BC,TF44234098,Toft,2016-08-01,2016-08-02,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2514,Brancaster,B005F,Kings Lynn & West Norfolk BC,TF79364451,Loose-J,2016-08-01,2016-08-02,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2515,Roach,B73AF,London PHA,TQ94909207,Paglesham,2016-08-01,2016-08-02,Hard clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2516,Holy Island - Ross Links,B001M,Northumberland CC,NU12333958,Ross Links,2016-08-01,2016-08-02,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2517,Yealm,B031J,Plymouth PHA,SX54224904,Thorn,2016-08-01,2016-08-02,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2518,Portsmouth Harbour,B020I,Portsmouth PHA,SU64080370,Tipner Bridge,2016-08-01,2016-08-02,Hard clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2519,Langstone Harbour,B019I,Portsmouth PHA,SU70560339,Stoke Common Lake,2016-08-01,2016-08-02,Hard clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2520,Deben,B010O,Suffolk Coastal DC,TM28834500,Stonner Point,2016-08-01,2016-08-02,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2521,Butley,B009E,Suffolk Coastal DC,TM39434850,Pumping Station Outfall,2016-08-01,2016-08-02,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2522,Southampton Water,B021Y,Southampton PHA,SU48760530,Hamble Estuary,2016-08-01,2016-08-02,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2523,Solent,B24BK,Southampton PHA,SZ57479794,Browndown,2016-08-01,2016-08-02,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2524,Helford,B034W,Cornwall PHA,SW75462765,Porth Navas Quay,2016-08-01,2016-08-02,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2554,Menai Strait - West,B042O,Gwynedd CC,SH49916579,Area 11 East,2016-08-01,2016-08-03,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2555,Menai Strait - East,B055S,Gwynedd CC,SH5833473287,West of Bangor Pier,2016-08-01,2016-08-03,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2556,The Wash,B04AP,Kings Lynn & West Norfolk BC,TF65963701,Stubborn Sand,2016-08-02,2016-08-03,Cockles,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX-2016-2557,Swansea,B037U,Swansea PHA,SS67659210,Queens Dock,2016-08-02,2016-08-03,Mussels,ND,,,39,<RL,<RL,<LOQ,
BTX-2016-2559,Blackwater,B14AD,Maldon DC,TM04060768,St Peters Flats ,2016-08-02,2016-08-03,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2560,Poole,B54CL,Poole BC,SZ01818871,West Brownsea 1,2016-08-02,2016-08-03,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2575,Silloth,B059L,Allerdale BC,NY10055345,Lees Scar,2016-08-03,2016-08-04,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2576,Conwy,B044V,Conwy CBC,SH7630879722,Conwy West,2016-08-03,2016-08-04,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2016-2577,Camel,B35AE,Cornwall CC,SW93427530,Porthilly Rock B,2016-08-03,2016-08-04,Mussels,,,,50,<RL,<RL,,
BTX-2016-2578,Fal,B33BD,Cornwall PHA,SW84093949,Trelissick Pontoon,2016-08-03,2016-08-04,Mussels,ND,,,82,<RL,<RL,<LOQ,
BTX-2016-2579,Fal,B33AN,Cornwall PHA,SW81963546,Mylor Creek,2016-08-03,2016-08-04,Mussels,ND,,,151,<RL,<RL,<LOQ,
BTX-2016-2580,Fal,B033Y,Cornwall PHA,SW85024095,Ruan Pontoon/Tregothnan ,2016-08-03,2016-08-04,Mussels,Detected,<400,,80,<RL,<RL,<LOQ,
BTX-2016-2581,Percuil,B033R,Cornwall PHA,SW85853369,Percuil ,2016-08-03,2016-08-04,Native oysters,ND,,,61,<RL,<RL,<LOQ,
BTX-2016-2582,Lyme Bay,B090M,Torbay BC,Unverified,Site 1,2016-08-03,2016-08-04,Mussels,,,,262,<RL,<RL,,Additional flesh and wtaer samples requested
