SampleNumber,ProductionArea,BedID,LocalAuthority,GridReference,SamplingPoint,DateSampleCollected,DateSampleArrivedAtWeymouth,SpeciesSampled,PSP_HPLCScreenResult(Detected-ND),PSP_HPLC(Microgram_STXeq_per_kg)SemiquantResult_<400->400,PSP_HPLCResult_(Microgram_STXeq_per_kg)HighValueCalculatedFromMU,TotalOA-DTXs-PTXs(Microgram_OA_eq_per_kg)HighValueCalculatedFromMU,TotalAZAS_(Microgram_AZA1_eq_per_kg)HighValueCalculatedFromMU,TotalYTXS(mg_YTX_eq_per_kg)HighValueCalculatedFromMU,ASP(MGPerKG),ActionRequired
BTX-2017-2238,The Thames,B16BR,London PHA,TQ93798271,Phoenix,2017-09-05,2017-09-06,Cockles,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX-2017-2239,The Thames,B16CM,London PHA,TR00508769,East of Havengore Creek,2017-09-05,2017-09-06,Cockles,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2240,The Thames,B16CN,London PHA,TR06779599,Crouch Approach,2017-09-05,2017-09-06,Cockles,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX-2017-2241,Blakeney,B006R,North Norfolk DC,TF91804549,Wells - The Pool,2017-09-05,2017-09-06,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2242,The Wash,B04AP,Kings Lynn & West Norfolk BC,TF65963701,Stubborn Sand,2017-09-05,2017-09-06,Cockles,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX-2017-2243,Poole,B54CL,Poole BC,SZ01818871,West Brownsea 1,2017-09-05,2017-09-06,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2264,Fal,B33BG,Cornwall PHA,SW82803517,Mylor Pool,2017-09-06,2017-09-07,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2265,Fal,B33BD,Cornwall PHA,SW84093949,Trelissick Pontoon,2017-09-06,2017-09-07,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2266,Percuil,B033R,Cornwall PHA,SW85853369,Percuil ,2017-09-06,2017-09-07,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2267,Fal,B033E,Cornwall PHA,SW85134212,Grimes Bar ,2017-09-06,2017-09-07,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2268,Blackwater,B014V,Maldon DC,TL91160795,Goldhanger,2017-09-06,2017-09-07,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2269,Blackwater,B14AD,Maldon DC,TM04060768,St Peters Flats ,2017-09-06,2017-09-07,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2270,Yealm,B031J,Plymouth PHA,SX54224904,Thorn,2017-09-06,2017-09-07,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2271,Start Bay,B087J,South Hams DC,SX82504197,Off Torcross,2017-09-06,2017-09-07,Surf clams,ND,,,<RL,<RL,<RL,3.4,
BTX-2017-2272,Dart,B028B,South Hams DC,SX87415599,Waddeton ,2017-09-06,2017-09-07,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2273,Salcombe,B029D,South Hams DC,SX75554148,Geese Quarries,2017-09-06,2017-09-07,Pacific oysters,Detected,?400,434,,,,,
BTX-2017-2274,Burry Inlet,B038L,City and Council of Swansea,SS4425695519,Whitford Point ,2017-09-06,2017-09-07,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2275,Burry Inlet,B038I,City and Council of Swansea,SS5113995645,South East 4,2017-09-06,2017-09-07,Cockles,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2276,Porlock,B094D,West Somerset Council,SS87114786,Porlock East,2017-09-06,2017-09-07,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2280,North Kent Coast,B17BS,Canterbury CC,TR10296690,WOCO Westbeach,2017-09-07,2017-09-08,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2301,Morecambe Bay - Barrow,B077R,Barrow-in-Furness BC,SD24916365,Foulney,2017-09-11,2017-09-12,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2302,Morecambe Bay - Roosebeck,B48AX,Barrow-in-Furness BC,SD25996647,Roosebeck North,2017-09-11,2017-09-12,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2303,Ribble,B046C,West Lancashire DC,SD32802590,Point 31 Ribble Walls North,2017-09-11,2017-09-12,Mussels,ND,,,26,<RL,<RL,<LOQ,
BTX-2017-2304,Morecambe Bay - East,B047P,Lancaster CC,SD44196535,Bare Ayre East,2017-09-11,2017-09-12,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2325,Fowey,B70AB,Cornwall PHA,SX13025157,Pont Pill,2017-09-12,2017-09-13,Mussels,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX-2017-2326,Lantivet Bay,B70AI,Cornwall PHA,SX16305094,Sandheap Point,2017-09-12,2017-09-13,Mussels,ND,,,,,,,
BTX-2017-2327,Menai Strait - East,B055S,Gwynedd CC,SH5833473287,West of Bangor Pier,2017-09-12,2017-09-13,Mussels,ND,,,,,,,
BTX-2017-2328,Lune,B066Z,Wyre BC,SD34194862,Knott Spit,2017-09-12,2017-09-13,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2329,Swansea,B037U,Swansea PHA,SS67659210,Queens Dock,2017-09-12,2017-09-13,Mussels,ND,,,,,,,
BTX-2017-2342,Fal,B33BD,Cornwall PHA,SW84093949,Trelissick Pontoon,2017-09-13,2017-09-14,Mussels,ND,,,,,,,
BTX-2017-2343,Dee,B45AB,Flintshire CC,SJ1779880428,Salisbury,2017-09-13,2017-09-14,Cockles,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX-2017-2344,Beaulieu,B023I,New Forest DC,SU4028000130,Landing Stage,2017-09-13,2017-09-14,Manila clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2345,Exe,B26BH,Teignbridge DC,SX97948072,Cockwood Harbour,2017-09-13,2017-09-14,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2346,Teign,B27AC,Teignbridge DC,SX92827284,Gas Works East,2017-09-13,2017-09-14,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2347,Lyme Bay,B090M,Torbay BC,Unverified,Site 1,2017-09-12,2017-09-14,Mussels,ND,,,33,<RL,<RL,<LOQ,
BTX-2017-2369,Burry Inlet,B038B,Carmarthenshire CC,SS48009850,North (West),2017-09-18,2017-09-19,Cockles,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX-2017-2370,West Mersea,B13AG,Colchester BC,TL97441340,Salcott Pacifics,2017-09-18,2017-09-19,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2371,Poole,B54CL,Poole BC,SZ01818871,West Brownsea 1,2017-09-18,2017-09-19,Mussels,ND,,,,,,,
BTX-2017-2385,Three Rivers,B071B,Carmarthenshire CC,SN34300920,Wharley Point,2017-09-19,2017-09-20,Cockles,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2386,Conwy,B044V,Conwy CBC,SH7630879722,Conwy West,2017-09-18,2017-09-20,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2387,Blakeney,B006R,North Norfolk DC,TF91804549,Wells - The Pool,2017-09-19,2017-09-20,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2388,Butley,B009E,Suffolk Coastal DC,TM39434850,Pumping Station Outfall,2017-09-19,2017-09-20,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2415,Camel,B35AE,Cornwall CC,SW93407530,Porthilly Rock B,2017-09-20,2017-09-21,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2416,The Thames,B16BR,London PHA,TQ93798271,Phoenix,2017-09-20,2017-09-21,Cockles,,,,<RL,<RL,<RL,,
BTX-2017-2417,Yealm,B031J,Plymouth PHA,SX54224904,Thorn,2017-09-20,2017-09-21,Pacific oysters,ND,,,,,,,
BTX-2017-2418,Langstone Harbour,B019I,Portsmouth PHA,SU70560339,Stoke Common Lake,2017-09-20,2017-09-21,Hard clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2419,Salcombe,B029D,South Hams DC,SX75554148,Geese Quarries,2017-09-20,2017-09-21,Pacific oysters,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX-2017-2420,Deben,B010O,Suffolk Coastal DC,TM28834500,Stonner Point,2017-09-20,2017-09-21,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2421,Porlock,B094D,West Somerset Council,SS87114787,Porlock East,2017-09-20,2017-09-21,Pacific oysters,ND,,,,,,,
BTX-2017-2431,Silloth,B059L,Allerdale BC,NY10055345,Lees Scar,2017-09-20,2017-09-22,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2432,Portsmouth Harbour,B020H,Portsmouth PHA,SU62850544,Paulsgrove,2017-09-21,2017-09-22,Hard clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2433,Holy Island - Ross Links,B001M,Northumberland CC,NU12333958,Ross Links,2017-09-24,2017-09-26,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2434,West Mersea,B13AA,Colchester BC,TM0299212168,West Mersea Outfall,2017-09-25,2017-09-26,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2435,Swale,B076P,Swale BC,TR01316497,The Causeway,2017-09-25,2017-09-26,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2487,Fal,B33BD,Cornwall PHA,SW84093949,Trelissick Pontoon,2017-09-27,2017-09-28,Mussels,ND,,,,,,,
BTX-2017-2488,Fal,B033Y,Cornwall PHA,SW85024095,Ruan Pontoon-Tregothnan ,2017-09-27,2017-09-28,Mussels,ND,,,,,,,
BTX-2017-2489,Menai Strait - West,B042O,Gwynedd CC,SH49916579,Area 11 East,2017-09-27,2017-09-28,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2490,Menai Strait - East,B055S,Gwynedd CC,SH5833473287,West of Bangor Pier,2017-09-26,2017-09-28,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2491,Crouch,B015Y,Maldon DC,TQ90429738,Althorne,2017-09-27,2017-09-28,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2492,Liverpool Bay - Wirral,B058R,Mersey PHA,SJ29539425,Harrison Drive East,2017-09-27,2017-09-28,Cockles,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX-2017-2493,Brixham,B082B,Torbay BC,SX90965741,Fishcombe SW corner,2017-09-27,2017-09-28,Mussels,ND,,,23,<RL,<RL,<LOQ,
BTX-2017-2494,Lyme Bay,B090M,Torbay BC,Unverified,Site 1,2017-09-26,2017-09-28,Mussels,ND,,,,,,,
BTX-2017-2514,Colne,B012F,Colchester BC,TM0620616011,Pyefleet Spit,2017-10-02,2017-10-03,Pacific Oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2515,West Mersea,B13AG,Colchester BC,TL97441340,Salcott Pacifics,2017-10-02,2017-10-03,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2516,Anglesey - Red Wharf Bay,B057J,Ynys Mon CC,SH53148022,Nodwydd,2017-10-02,2017-10-03,Cockles,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX-2017-2517,Brancaster,B005F,Kings Lynn & West Norfolk BC,TF79364451,Loose-J,2017-10-02,2017-10-03,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2518,Southampton Water,B021Y,Southampton PHA,SU48760530,Hamble Estuary,2017-10-02,2017-10-03,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2519,Solent,B24BK,Southampton PHA,SZ57479794,Browndown,2017-10-02,2017-10-03,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2520,The Fleet,B25AI,Weymouth PHA,SY66477627,Fleet Oysters,2017-10-03,2017-10-03,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BRX-2017-2540,Fowey,B70AB,Cornwall PHA,SX13025157,Pont Pill,2017-10-03,2017-10-04,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2541,Lantivet Bay,B70AI,Cornwall PHA,SX16305094,Sandheap Point,2017-10-03,2017-10-04,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2542,St. Austell Bay,B70AE,Cornwall PHA,SX05744972,Ropehaven Outer,2017-10-03,2017-10-04,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2543,Menai Strait - East,B055S,Gwynedd CC,SH583347328,West of Bangor Pier,2017-10-02,2017-10-04,Mussels,,,,<RL,<RL,<RL,,
BTX-2017-2544,The Wash,B04AP,Kings Lynn & West Norfolk BC,TF65963701,Stubborn Sand,2017-10-03,2017-10-04,Cockles,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX-2017-2545,Roach,B73AF,London PHA,TQ94909207,Paglesham,2017-10-03,2017-10-04,Hard clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2546,Blakeney,B006R,North Norfolk DC,TF91804549,Wells - The Pool,2017-10-03,2017-10-04,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2547,Poole,B54CL,Poole BC,SZ01818871,West Brownsea 1,2017-10-03,2017-10-04,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2548,Swansea,B037U,Swansea PHA,SS67659210,Queens Dock,2017-10-03,2017-10-04,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2565,Camel,B35AE,Cornwall CC,SW93407530,Porthilly Rock B,2017-10-04,2017-10-05,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2566,Yealm,B031J,Plymouth PHA,SX54224904,Thorn,2017-10-04,2017-10-05,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2567,Dart,B028B,South Hams DC,SX87415599,Waddeton ,2017-10-04,2017-10-05,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2568,Start Bay,B087J,South Hams DC,SX82504197,Off Torcross,2017-10-04,2017-10-05,Surf clams,ND,,,<RL,<RL,<RL,3.1,
BTX-2017-2569,Salcombe,B029D,South Hams DC,SX75554148,Geese Quarries,2017-10-04,2017-10-05,Pacific oysters,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX-2017-2570,Burry Inlet,B038I,City and Council of Swansea,SS5113995645,South East 4,2017-10-04,2017-10-05,Cockles,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX-2017-2571,Burry Inlet,B038L,City and Council of Swansea,SS4425695519,Whitford Point ,2017-10-04,2017-10-05,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2575,Porlock,B094D,West Somerset Council,SS87114786,Porlock East,2017-10-05,2017-10-06,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2593,Ribble,B046C,West Lancashire DC,SD32802590,Point 31 Ribble Walls North,2017-10-09,2017-10-10,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2594,Blackwater,B014V,Maldon DC,TL91160795,Goldhanger,2017-10-09,2017-10-10,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2595,Liverpool Bay - Wirral,B058R,Mersey PHA,SJ29539425,Harrison Drive East,2017-10-09,2017-10-10,Cockles,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2596,Holy Island - Ross Links,B001M,Northumberland CC,NU12333958,Ross Links,2017-10-08,2017-10-10,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2619,Conwy,B044V,Conwy CBC,SH7630879722,Conwy West,2017-10-10,2017-10-11,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2620,Dee,B45AB,Flintshire CC,SJ1779880428,Salisbury,2017-10-10,2017-10-11,Cockles,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX-2017-2621,Blackwater,B14AD,Maldon DC,TM04060768,St Peters Flats ,2017-10-10,2017-10-11,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2622,The Thames,B16BS,London PHA,TQ88148489,West of Southend Pier ,2017-10-10,2017-10-11,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2623,Lune,B066W,Wyre BC,SD41835241,Pilling Sands East,2017-10-10,2017-10-11,Cockles,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX-2017-2630,Fal,B033E,Cornwall PHA,SW85134212,Grimes Bar ,2017-10-11,2017-10-12,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2631,Fal,B33BD,Cornwall PHA,SW84093949,Trelissick Pontoon,2017-10-11,2017-10-12,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2632,Fal,B33BG,Cornwall PHA,SW82803517,Mylor Pool,2017-10-11,2017-10-12,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2633,Percuil,B033R,Cornwall PHA,SW85853369,Percuil ,2017-10-11,2017-10-12,Native oysters,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX-2017-2634,Taw-Torridge,B36AB,Torridge DC,SS46573142,Spratt Ridge East,2017-10-10,2017-10-12,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2635,The Wash,B003V,Boston BC,TF44234098,Toft,2017-10-10,2017-10-12,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2637,Morecambe Bay - East,B047P,Lancaster CC,SD44196535,Bare Ayre East,2017-10-11,2017-10-12,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2638,Crouch,B015Y,Maldon DC,TQ90429738,Althorne,2017-10-11,2017-10-12,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2639,Swale,B076P,Swale BC,TR01316497,The Causeway,2017-10-11,2017-10-12,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2640,Exe,B26BH,Teignbridge DC,SX97948072,Cockwood Harbour,2017-10-11,2017-10-12,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2641,Teign,B27AC,Teignbridge DC,SX92827284,Gas Works East,2017-10-11,2017-10-12,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2661,Burry Inlet,B038B,Carmarthenshire CC,SS48009950,North (West),2017-10-16,2017-10-17,Cockles,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX-2017-2662,Deben,B010O,Suffolk Coastal DC,TM28834500,Stonner Point,2017-10-16,2017-10-17,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2680,Butley,B009E,Suffolk Coastal DC,TM39434850,Pumping Station Outfall,2017-10-17,2017-10-18,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2693,Morecambe Bay - Barrow,B077R,Barrow-in-Furness BC,SD24916365,Foulney,2017-10-17,2017-10-19,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2694,Morecambe Bay - Roosebeck,B48AX,Barrow-in-Furness BC,SD25996647,Roosebeck North,2017-10-17,2017-10-19,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2695,Three Rivers,B071B,Carmarthenshire CC,SN34300920,Wharley Point,2017-10-18,2017-10-19,Cockles,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX-2017-2696,Beaulieu,B023I,New Forest DC,SU4028001350,Landing Stage,2017-10-18,2017-10-19,Manila clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2697,Langstone Harbour,B019I,Portsmouth PHA,SU70560339  ,Stoke Common Lake,2017-10-18,2017-10-19,Hard clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2698,Brixham,B082B,Torbay BC,SX90965741,Fishcombe SW corner,2017-10-18,2017-10-19,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2699,Lyme Bay,B090M,Torbay BC,Unverified,Site 1,2017-10-17,2017-10-19,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2702,Silloth,B059L,Allerdale BC,NY10055345,Lees Scar,2017-10-19,2017-10-20,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2703,Chichester Harbour,B018M,Chichester DC,SU74220317,Emsworth,2017-10-19,2017-10-20,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2704,Portsmouth Harbour,B020H,Portsmouth PHA,SU62850544,Paulsgrove,2017-10-19,2017-10-20,Hard clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2740,North Kent Coast,B17BS,Canterbury CC,TR1050066900,WOCO Westbeach,2017-10-24,2017-10-25,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2741,West Mersea,B13AA,Colchester BC,TM0299212168,West Mersea Outfall,2017-10-24,2017-10-25,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2742,Menai Strait - East,B055S,Gwynedd CC,SH5833473287,West of Bangor Pier,2017-10-23,2017-10-25,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2743,Menai Strait - West,B042O,Gwynedd CC,SH49916579,Area 11 East,2017-10-23,2017-10-25,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2788,Anglesey - Red Wharf Bay,B057J,Ynys Mon CC,SH53148022,Nodwydd,2017-10-31,2017-11-01,Cockles,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX-2017-2789,The Fleet,B25AI,Weymouth PHA,SY66477627,Fleet Oysters,2017-11-01,2017-11-02,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2794,Lantivet Bay,B70AI,Cornwall PHA,SX16305094,Sandheap Point,2017-11-01,2017-11-02,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2795,Fowey,B70AB,Cornwall PHA,SX13025157,Pont Pill,2017-11-01,2017-11-02,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2796,St. Austell Bay,B70AE,Cornwall PHA,SX05744972,Ropehaven Outer,2017-11-01,2017-11-02,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2797,Camel,B35AE,Cornwall CC,SW93407530,Porthilly Rock B,2017-11-02,2017-11-03,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2798,West Mersea,B13AG,Colchester BC,TL9741013444,Salcott Pacifics,2017-11-02,2017-11-03,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2799,Colne,B012F,Colchester BC,TM0621716029,Pyefleet Spit,2017-11-02,2017-11-03,Pacific Oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2824,The Wash,B003V,Boston BC,TF44234098,Toft,2017-11-06,2017-11-07,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2825,Brancaster,B005F,Kings Lynn & West Norfolk BC,TF79364451,Loose-J,2017-11-06,2017-11-07,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2826,Crouch,B015Y,Maldon DC,TQ90429738,Althorne,2017-11-06,2017-11-07,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2827,Holy Island - Ross Links,B001M,Northumberland CC,NU12333958,Ross Links,2017-11-05,2017-11-07,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2828,Taw-Torridge,B36AB,Torridge DC,SS46573142,Spratt Ridge East,2017-11-06,2017-11-07,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2829,Langstone Harbour,B019I,Portsmouth PHA,SU70560339,Stoke Common Lake,2017-11-06,2017-11-07,Hard clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2830,Dart,B028B,South Hams DC,SX87415599,Waddeton ,2017-11-06,2017-11-07,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2831,Start Bay,B087J,South Hams DC,SX82504197,Off Torcross,2017-11-06,2017-11-07,Surf clams,ND,,,<RL,<RL,<RL,3.6,
BTX-2017-2832,Porlock,B094D,West Somerset Council,SS87114786,Porlock East,2017-11-06,2017-11-07,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2833,The Wash,B04AP,Kings Lynn & West Norfolk BC,TF65963701,Stubborn Sand,2017-11-06,2017-11-07,Cockles,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX-2017-2854,Portsmouth Harbour,B020H,Portsmouth PHA,SU62850544,Paulsgrove,2017-11-07,2017-11-08,Hard clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2855,Blackwater,B014V,Maldon DC,TL91160795,Goldhanger,2017-11-07,2017-11-08,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2856,Blakeney,B006R,North Norfolk DC,TF91804549,Wells - The Pool,2017-11-07,2017-11-08,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2857,Poole,B54CL,Poole BC,SZ01818871,West Brownsea 1,2017-11-07,2017-11-08,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2858,Solent,B24BK,Southampton PHA,SZ57479794,Browndown,2017-11-06,2017-11-08,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2859,Southampton Water,B021Y,Southampton PHA,SU48760530,Hamble Estuary,2017-11-06,2017-11-08,Native oysters,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX-2017-2860,Burry Inlet,B038I,City and Council of Swansea,SS5113995645,South East 4,2017-11-07,2017-11-08,Cockles,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX-2017-2861,Burry Inlet,B038L,City and Council of Swansea,SS4425695519,Whitford Point ,2017-11-07,2017-11-08,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2880,Silloth,B059L,Allerdale BC,NY10055345,Lees Scar,2017-11-08,2017-11-09,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2881,Fal,B33BD,Cornwall PHA,SW84093949,Trelissick Pontoon,2017-11-08,2017-11-09,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2882,Fal,B33BG,Cornwall PHA,SW82803517,Mylor Pool,2017-11-08,2017-11-09,Native oysters,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX-2017-2883,Fal,B033E,Cornwall PHA,SW85134212,Grimes Bar ,2017-11-08,2017-11-09,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2884,Dee,B45AB,Flintshire CC,SJ1779880428,Salisbury,2017-11-08,2017-11-09,Cockles,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2885,Ribble,B046C,West Lancashire DC,SD32802590,Point 31 Ribble Walls North,2017-11-08,2017-11-09,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2886,The Thames,B16BS,London PHA,TQ88148489,West of Southend Pier ,2017-11-07,2017-11-09,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-2887,Liverpool Bay - Wirral,B058R,Mersey PHA,SJ29539425,Harrison Drive East,2017-11-08,2017-11-09,Cockles,ND,,,<RL,<RL,<RL,<LOQ,
