SampleNumber,ProductionArea,BedID,LocalAuthority,GridReference,SamplingPoint,DateSampleCollected,DateSampleArrivedAtWeymouth,SpeciesSampled,PSP_HPLCScreenResult(Detected-ND),PSP_HPLC(Microgram_STXeq_per_kg)SemiquantResult_<400->400,PSP_HPLCResult_(Microgram_STXeq_per_kg)HighValueCalculatedFromMU,TotalOA-DTXs-PTXs(Microgram_OA_eq_per_kg)HighValueCalculatedFromMU,TotalAZAS_(Microgram_AZA1_eq_per_kg)HighValueCalculatedFromMU,TotalYTXS(mg_YTX_eq_per_kg)HighValueCalculatedFromMU,ASP(mgPerkg),ActionRequired
BTX/2019/2823,Fowey,B70AB,Cornwall PHA,SX13025157,Pont Pill,2019-12-03,2019-12-04,Mussels,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX/2019/2824,Lantivet Bay,B70AH,Cornwall PHA,SX16305094,Sandheap Point,2019-12-03,2019-12-04,Razors,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2825,Percuil,B033R,Cornwall PHA,SW85853369,Percuil,2019-12-03,2019-12-04,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2826,Fal,B033E,Cornwall PHA,SW85134212,Grimes Bar,2019-12-03,2019-12-04,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2827,St. Austell Bay,B70AE,Cornwall PHA,SX05744972,Ropehaven Outer,2019-12-03,2019-12-04,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2828,Menai Strait - West,B042O,Gwynedd CC,SH49916579,Area 11 East,2019-12-03,2019-12-04,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2829,Menai Strait - East,B055S,Gwynedd CC,SH5833473287,West of Bangor Pier,2019-12-02,2019-12-04,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2830,Swale,B076P,Swale BC,TR01316497,The Causeway,2019-12-02,2019-12-04,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2831,The Thames,B16BS,London PHA,TQ88148489,West of Southend Pier,2019-12-03,2019-12-04,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2832,Blackwater,B014V,Maldon DC,TL91160795,Goldhanger,2019-12-03,2019-12-04,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2833,Poole,B54CI,Bournemouth Poole Christchurch Council,SZ01818871,West Brownsea 1,2019-12-03,2019-12-04,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2834,Butley,B009E,East Suffolk Council,TM39434850,Pumping Station Outfall,2019-12-03,2019-12-04,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2835,Lune,B066W,Wyre BC,SD41835241,Pilling Sands East,2019-12-03,2019-12-04,Cockles,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2839,Brixham,B082B,Torbay BC,SX90965741,Fishcombe SW corner,2019-12-03,2019-12-05,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2840,Lyme Bay,B090M,Torbay BC,Unverified,Site 1,2019-12-03,2019-12-05,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2858,West Mersea,B13AG,Colchester BC,TL97441340,Salcott Pacifics,2019-12-09,2019-12-10,Pacific oysters,ND,,,<RL,<RL,<RL,1,
BTX/2019/2859,Helford,B034W,Cornwall PHA,SW75462765,Porth Navas Quay,2019-12-09,2019-12-10,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2860,Brancaster,B05AS,Kings Lynn & West Norfolk BC,TF79884539,Norton Creek Mussels,2019-12-09,2019-12-10,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2861,Taw/Torridge,B36AB,Torridge DC,SS46573142,Spratt Ridge East,2019-12-08,2019-12-10,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2862,Holy Island - Ross Links,B001M,Northumberland CC,NU12333958,Ross Links,2019-12-09,2019-12-10,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2864,Morecambe Bay - Barrow,B077R,Barrow-in-Furness BC,SD24916365,Foulney,2019-12-09,2019-12-11,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2865,Morecambe Bay - Roosebeck,B48AX,Barrow-in-Furness BC,SD25996647,Roosebeck North,2019-12-09,2019-12-11,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2866,Fal,B33BG,Cornwall PHA,SW82803517,Mylor Pool,2019-12-10,2019-12-11,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2867,Camel,B35AE,Cornwall CC,SW93407530,Porthilly Rock B,2019-12-10,2019-12-11,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2868,The Wash,B04AP,Kings Lynn & West Norfolk BC,TF65963701,Stubborn Sand,2019-12-10,2019-12-11,Cockles,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2869,Portsmouth Harbour,B020H,Portsmouth PHA,SU62850544,Paulsgrove,2019-12-10,2019-12-11,Hard clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2870,Blakeney,B006R,North Norfolk DC,TF91804549,Wells - The Pool,2019-12-10,2019-12-11,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2885,Burry Inlet,B038B,Carmarthenshire CC,SS47959886,North (West),2019-12-11,2019-12-12,Cockles,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2886,Roach,B73AF,London PHA,TQ94909207,Paglesham,2019-12-11,2019-12-12,Hard clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2887,Crouch,B015Y,Maldon DC,TQ90429738,Althorne,2019-12-11,2019-12-12,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2888,Langstone Harbour,B019I,Portsmouth PHA,SU70560339,Stoke Common Lake,2019-12-11,2019-12-12,Hard clams,ND,,,<RL,<RL,<RL,1.1,
BTX/2019/2890,Anglesey - Red Wharf Bay,B057J,Ynys Mon CC,SH53148022,Nodwydd,2019-12-12,2019-12-13,Cockles,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2891,Dart,B028B,South Hams DC,SX87415599,Waddeton,2019-12-12,2019-12-13,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2898,Dee,B45AB,Flintshire CC,SJ1786581065,Salisbury,2019-12-16,2019-12-17,Cockles,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2899,Blackwater,B14AD,Maldon DC,TM04060768,St Peters Flats,2019-12-16,2019-12-17,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2900,Liverpool Bay - Wirral,B058R,Mersey PHA,SJ29539425,Harrison Drive East,2019-12-16,2019-12-17,Cockles,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2901,Swansea,B037U,Swansea PHA,SS67659210,Queens Dock,2019-12-16,2019-12-17,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2902,Burry Inlet,B038I,City and Council of Swansea,SS5113995645,South East 4,2019-12-16,2019-12-17,Cockles,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2903,Burry Inlet,B038L,City and Council of Swansea,SS4425695519,Whitford Point,2019-12-16,2019-12-17,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2913,North Kent Coast,B17BS,Canterbury CC,TR1035066971,WOCO Westbeach,2019-12-17,2019-12-18,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2914,Porthallow Cove,B34AA,Cornwall PHA,SW80212383,Porthallow North,2019-12-17,2019-12-18,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2915,Start Bay,B087J,South Hams DC,SX82504197,Off Torcross,2019-12-17,2019-12-18,Surf clams,ND,,,<RL,<RL,<RL,5.2,
BTX/2019/2916,Exe,B26BH,Teignbridge DC,SX97948072,Cockwood Harbour,2019-12-17,2019-12-18,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2917,Teign,B27AC,Teignbridge DC,SX92827284,Gas Works East,2019-12-17,2019-12-18,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/2928,Yealm,B031J,Plymouth PHA,SX54224904,Thorn,2019-12-17,2019-12-19,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
