SampleNumber,ProductionArea,BedID,LocalAuthority,GridReference,SamplingPoint,DateSampleCollected,DateSampleArrivedAtWeymouth,SpeciesSampled,PSP_HPLCScreenResult(Detected-ND),PSP_HPLC(Microgram_STXeq_per_kg)SemiquantResult_<400->400,PSP_HPLCResult_(Microgram_STXeq_per_kg)HighValueCalculatedFromMU,TotalOA-DTXs-PTXs(Microgram_OA_eq_per_kg)HighValueCalculatedFromMU,TotalAZAS_(Microgram_AZA1_eq_per_kg)HighValueCalculatedFromMU,TotalYTXS(mg_YTX_eq_per_kg)HighValueCalculatedFromMU,ASP(MGPerKG),ActionRequired
BTX-2018-0001,Solent,B24BK,Southampton PHA,SZ57479794,Browndown,2018-01-02,2018-01-03,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0002,Southampton Water,B021Y,Southampton PHA,SU48760530,Hamble Estuary,2018-01-02,2018-01-03,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0007,Beaulieu,B023I,New Forest DC,SU40280013,Landing Stage,2018-01-03,2018-01-04,Manila clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0008,Porlock,B094D,West Somerset Council,SS87114786,Porlock East,2018-01-03,2018-01-04,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0015,West Mersea,B13AA,Colchester BC,TM0299212168,West Mersea Outfall,2018-01-04,2018-01-05,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0016,Anglesey - Red Wharf Bay,B057J,Ynys Mon CC,SH53148022,Nodwydd,2018-01-04,2018-01-05,Cockles,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-0022,Fal,B33BD,Cornwall PHA,SW84093949,Trelissick Pontoon,2018-01-08,2018-01-09,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-0023,Deben,B010O,Suffolk Coastal DC,TM28834500,Stonner Point,2018-01-08,2018-01-09,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-0024,Fal,B033E,Cornwall PHA,SW85134212,Grimes Bar ,2018-01-08,2018-01-09,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-0025,Morecambe Bay - East,B047P,Lancaster CC,SD44196535,Bare Ayre East,2018-01-08,2018-01-09,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-0026,Swale,B076P,Swale BC,TR01316497,The Causeway,2018-01-08,2018-01-09,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2017-0027,Blackwater,B014V,Maldon DC,TL91160795,Goldhanger,2018-01-08,2018-01-09,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0048,Conwy,B044V,Conwy CBC,SH7630879722,Conwy West,2018-01-09,2018-01-10,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0049,Menai Strait - East,B055S,Gwynedd CC,SH5833473287,West of Bangor Pier,2018-01-07,2018-01-10,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0050,Menai Strait - West,B042O,Gwynedd CC,SH49916579,Area 11 East,2018-01-08,2018-01-10,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0051,Butley,B009E,Suffolk Coastal DC,TM39434850,Pumping Station Outfall,2018-01-09,2018-01-10,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0052,The Thames,B16BS,London PHA,TQ88148489,West of Southend Pier ,2018-01-09,2018-01-10,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0054,The Fleet,B25AI,Weymouth PHA,SY66477627,Fleet Oysters,2018-01-10,2018-01-10,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0058,Beaulieu,B023I,New Forest DC,SU4028001350,Landing Stage,2018-01-10,2018-01-11,Manila clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0059,Exe,B26BH,Teignbridge DC,SX97948072,Cockwood Harbour,2018-01-10,2018-01-11,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0060,Teign,B27AC,Teignbridge DC,SX92827284,Gas Works East,2018-01-10,2018-01-11,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0064,Burry Inlet,B038B,Carmarthenshire CC,SS48009950,North (West),2018-01-15,2018-01-16,Cockles,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0065,Colne,B012F,Colchester BC,TM0621716029,Pyefleet Spit,2018-01-15,2018-01-16,Pacific Oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0066,Taw/Torridge,B36AB,North Devon DC,SS46573142,Spratt Ridge East,2018-01-15,2018-01-16,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0067,Brancaster,B005F,Kings Lynn & West Norfolk BC,TF7935944500,Loose-J,2018-01-15,2018-01-16,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0068,Roach,B73AF,London PHA,TQ94909207,Paglesham,2018-01-15,2018-01-16,Hard clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0069,Holy Island - Ross Links,B001M,Northumberland CC,NU12333958,Ross Links,2018-01-15,2018-01-16,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0070,Yealm,B031J,Plymouth PHA,SX54224904,Thorn,2018-01-15,2018-01-16,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0075,Three Rivers,B071B,Carmarthenshire CC,SN34300920,Wharley Point,2018-01-16,2018-01-17,Cockles,Not Tested,,,Not Tested,Not Tested,Not Tested,Not Tested,
BTX-2018-0076,The Wash,B04AP,Kings Lynn & West Norfolk BC,TF6666937385,Stubborn Sand,2018-01-16,2018-01-17,Cockles,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0077,Blakeney,B006R,North Norfolk DC,TF91804549,Wells - The Pool,2018-01-16,2018-01-17,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0078,Dart,B028B,South Hams DC,SX87415599,Waddeton ,2018-01-16,2018-01-17,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0079,West Mersea,B13AG,Colchester BC,TL97441340,Salcott Pacifics,2018-01-16,2018-01-17,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0080,Poole,B54CL,Poole BC,SZ01818871,West Brownsea 1,2018-01-16,2018-01-17,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0084,Portsmouth Harbour,B020H,Portsmouth PHA,SU62850544,Paulsgrove,2018-01-17,2018-01-18,Hard clams,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX-2018-0085,Burry Inlet,B038I,City and Council of Swansea,SS5113995645,South East 4,2018-01-17,2018-01-18,Cockles,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0086,Burry Inlet,B038L,City and Council of Swansea,SS4425695519,Whitford Point ,2018-01-17,2018-01-18,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0093,Fowey,B70AB,Cornwall PHA,SX13015157,Pont Pill,2018-01-22,2018-01-23,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0094,St. Austell Bay,B70AE,Cornwall PHA,SX05744972,Ropehaven Outer,2018-01-22,2018-01-23,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0095,Crouch,B015Y,Maldon DC,TQ90429738,Althorne,2018-01-21,2018-01-23,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0096,Liverpool Bay - Wirral,B058R,Mersey PHA,SJ29539425,Harrison Drive East,2018-01-22,2018-01-23,Cockles,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0097,Langstone Harbour,B019I,Portsmouth PHA,SU70560339,Stoke Common Lake,2018-01-22,2018-01-23,Hard clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0110,Morecambe Bay - Barrow,B077R,Barrow-in-Furness BC,SD24916365,Foulney,2018-01-23,2018-01-24,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0111,Morecambe Bay - Roosebeck,B48AX,Barrow-in-Furness BC,SD25996647,Roosebeck North,2018-01-23,2018-01-24,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0112,North Kent Coast,B17BS,Canterbury CC,TR10326689,WOCO Westbeach,2018-01-23,2018-01-24,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0113,The Wash,B003V,Boston BC,TF44234098,Toft,2018-01-22,2018-01-24,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0114,Ribble,B046C,West Lancashire DC,SD32802590,Point 31 Ribble Walls North,2018-01-23,2018-01-24,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0115,Blackwater,B14AD,Maldon DC,TM04060768,St Peters Flats ,2018-01-23,2018-01-24,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0116,Brixham,B082B,Torbay BC,SX90965741,Fishcombe SW corner,2018-01-22,2018-01-24,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0117,Lyme Bay,B090M,Torbay BC,Unverified,Site 1,2018-01-22,2018-01-24,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0123,Lune,B066W,Wyre BC,SD41835241,Pilling Sands East,2018-01-29,2018-01-30,Cockles,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0133,Percuil,B033R,Cornwall PHA,SW85853369,Percuil ,2018-01-30,2018-01-31,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0134,Camel,B35AE,Cornwall CC,SW93407530,Porthilly Rock B,2018-01-30,2018-01-31,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0135,Blakeney,B006R,North Norfolk DC,TF91804549,Wells - The Pool,2018-01-30,2018-01-31,Mussels,ND,,,,,,,
BTX-2018-0136,Deben,B010O,Suffolk Coastal DC,TM28834500,Stonner Point,2018-01-30,2018-01-31,Mussels,ND,,,,,,,
BTX-2018-0140,Silloth,B059L,Allerdale BC,NY10055345,Lees Scar,2018-01-31,2018-02-01,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0141,Porlock,B094D,West Somerset Council,SS87114786,Porlock East,2018-01-31,2018-02-01,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0143,Anglesey - Red Wharf Bay,B057J,Ynys Mon CC,SH53148022,Nodwydd,2018-02-01,2018-02-02,Cockles,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0150,North Kent Coast,B17BS,Canterbury CC,TR1038066813,WOCO Westbeach,2018-02-05,2018-02-06,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0151,West Mersea,B13AA,Colchester BC,TM03101211,West Mersea Outfall,2018-02-05,2018-02-06,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0152,Deben,B010O,Suffolk Coastal DC,TM28834500,Stonner Point,2018-02-05,2018-02-06,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0153,Blackwater,B14AD,Maldon DC,TM04060768,St Peters Flats ,2018-02-05,2018-02-06,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0154,The Fleet,B25AI,Weymouth PHA,SY66477627,Fleet Oysters,2018-02-06,2018-02-06,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0155,Conwy,B044V,Conwy CBC,SH7630879722,Conwy West,2018-02-06,2018-02-07,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0156,Fal,B33BG,Cornwall PHA,SW82803517,Mylor Pool,2018-02-06,2018-02-07,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0157,Percuil,B033R,Cornwall PHA,SW85853369,Percuil ,2018-02-06,2018-02-07,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0158,Yealm,B031J,Plymouth PHA,SX54224904,Thorn,2018-02-06,2018-02-07,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0159,Blackwater,B014V,Maldon DC,TL91160795,Goldhanger,2018-02-06,2018-02-07,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0160,Beaulieu,B023I,New Forest DC,SU4028001350,Landing Stage,2018-02-06,2018-02-07,Manila clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0186,Butley,B009E,Suffolk Coastal DC,TM39434850,Pumping Station Outfall,2018-02-07,2018-02-08,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0187,The Thames,B16BS,London PHA,TQ88148489,West of Southend Pier ,2018-02-07,2018-02-08,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0188,Swale,B076P,Swale BC,TR01316497,The Causeway,2018-02-08,2018-02-09,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0189,Langstone Harbour,B019I,Portsmouth PHA,SU70560339,Stoke Common Lake,2018-02-08,2018-02-09,Hard clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0197,Brancaster,B005F,Kings Lynn & West Norfolk BC,TF7947944465,Loose-J,2018-02-12,2018-02-13,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0198,Taw/Torridge,B36AB,Torridge DC,SS46573142,Spratt Ridge East,2018-02-12,2018-02-13,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0199,Holy Island - Ross Links,B001M,Northumberland CC,NU12333958,Ross Links,2018-02-12,2018-02-13,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0200,Portsmouth Harbour,B020H,Portsmouth PHA,SU62850544,Paulsgrove,2018-02-12,2018-02-13,Hard clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0201,West Mersea,B13AG,Colchester BC,TL97441340,Salcott Pacifics,2018-02-12,2018-02-13,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0212,Fal,B033E,Cornwall PHA,SW85134212,Grimes Bar ,2018-02-13,2018-02-14,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0213,Fal,B33BD,Cornwall PHA,SW84093949,Trelissick Pontoon,2018-02-13,2018-02-14,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0214,The Wash,B04AP,Kings Lynn & West Norfolk BC,TF6595737703,Stubborn Sand,2018-02-13,2018-02-14,Cockles,Detected ,<400,,<RL,<RL,<RL,<LOQ,
BTX-2018-0215,Roach,B73AF,London PHA,TQ94909207,Paglesham,2018-02-13,2018-02-14,Hard clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0216,Blakeney,B006R,North Norfolk DC,TF91804549,Wells - The Pool,2018-02-13,2018-02-14,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0220,Camel,B35AE,Cornwall CC,SW93407530,Porthilly Rock B,2018-02-14,2018-02-15,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0221,Solent,B24BK,Southampton PHA,SZ57479794,Browndown,2018-02-14,2018-02-15,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0222,Southampton Water,B021Y,Southampton PHA,SU4875805299,Hamble Estuary,2018-02-13,2018-02-15,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0224,Dart,B028B,South Hams DC,SX87415599,Waddeton ,2018-02-15,2018-02-16,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0225,Colne,B012F,Colchester BC,TM0621716029,Pyefleet Spit,2018-02-15,2018-02-16,Pacific Oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0226,Crouch,B015Y,Maldon DC,TQ90429738,Althorne,2018-02-15,2018-02-16,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0227,Poole,B54CL,Poole BC,SZ01818871,West Brownsea 1,2018-02-15,2018-02-16,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0235,Silloth,B059L,Allerdale BC,NY10055345,Lees Scar,2018-02-19,2018-02-20,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0236,Burry Inlet,B038B,Carmarthenshire CC,SS478009950,North (West),2018-02-19,2018-02-20,Cockles,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX-2018-0237,Start Bay,B087J,South Hams DC,SX82504197,Off Torcross,2018-02-19,2018-02-20,Surf clams,ND,,,<RL,<RL,<RL,3,
BTX-2018-0238,Liverpool Bay - Wirral,B058R,Mersey PHA,SJ29539425,Harrison Drive East,2018-02-19,2018-02-20,Cockles,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0239,Burry Inlet,B038I,City and Council of Swansea,SS5113995645,South East 4,2018-02-19,2018-02-20,Cockles,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX-2018-0240,Burry Inlet,B038L,City and Council of Swansea,SS4425695519,Whitford Point ,2018-02-19,2018-02-20,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0254,Ribble,B046C,West Lancashire DC,SD32802590,Point 31 Ribble Walls North,2018-02-20,2018-02-21,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0255,Morecambe Bay - Barrow,B077R,Barrow-in-Furness BC,SD24916365,Foulney,2018-02-20,2018-02-21,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0256,Morecambe Bay - Roosebeck,B48AX,Barrow-in-Furness BC,SD25996647,Roosebeck North,2018-02-20,2018-02-21,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0257,Lune,B066W,Wyre BC,SD41835241,Pilling Sands East,2018-02-20,2018-02-21,Cockles,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX-2018-0263,St. Austell Bay,B70AE,Cornwall PHA,SX05744972,Ropehaven Outer,2018-02-21,2018-02-22,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0264,Morecambe Bay - East,B047P,Lancaster CC,SD44196535,Bare Ayre East,2018-02-21,2018-02-22,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0268,The Wash,B003V,Boston BC,TF44234098,Toft,2018-02-21,2018-02-23,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0269,Menai Strait - East,B055S,Gwynedd CC,SH5833473287,West of Bangor Pier,2018-02-21,2018-02-23,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0270,Menai Strait - West,B042O,Gwynedd CC,SH49916579,Area 11 East,2018-02-22,2018-02-23,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0271,Brixham,B082B,Torbay BC,SX90965741,Fishcombe SW corner,2018-02-21,2018-02-23,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0272,Lyme Bay,B090M,Torbay BC,SY13687543,Site 1,2018-02-21,2018-02-23,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0273,Exe,B26BH,Teignbridge DC,SX97948072,Cockwood Harbour,2018-02-22,2018-02-26,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0274,Teign,B27AC,Teignbridge DC,SX92827284,Gas Works East,2018-02-22,2018-02-26,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0285,Anglesey - Red Wharf Bay,B057J,Ynys Mon CC,SH53148022,Nodwydd,2018-02-27,2018-02-28,Cockles,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0288,Menai Strait - East,B055S,Gwynedd CC,SH5833473287,West of Bangor Pier,2018-03-04,2018-03-06,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0289,Menai Strait - West,B042O,Gwynedd CC,SH49916579,Area 11 East,2018-03-04,2018-03-06,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0290,Blackwater,B014V,Maldon DC,TL91160795,Goldhanger,2018-03-05,2018-03-06,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0291,Liverpool Bay - Wirral,B058R,Mersey PHA,SJ29539425,Harrison Drive East,2018-03-05,2018-03-06,Cockles,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX-2018-0292,Solent,B24BK,Southampton PHA,SZ57479794,Browndown,2018-03-05,2018-03-06,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0293,Southampton Water,B021Y,Southampton PHA,SU48760530,Hamble Estuary,2018-03-05,2018-03-06,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0294,The Fleet,B25AI,Weymouth PHA,SY66477627,Fleet Oysters,2018-03-06,2018-03-06,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0340,Silloth,B059L,Allerdale BC,NY10055345,Lees Scar,2018-03-06,2018-03-08,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0341,Morecambe Bay - Barrow,B077R,Barrow-in-Furness BC,SD24916365,Foulney,2018-03-07,2018-03-08,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0342,West Mersea,B13AA,Colchester BC,TM03101211,West Mersea Outfall,2018-03-07,2018-03-08,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0343,Morecambe Bay - East,B047P,Lancaster CC,SD44196535,Bare Ayre East,2018-03-07,2018-03-08,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0344,Poole,B54BL,Poole BC,SZ01818870,West Brownsea 1,2018-03-06,2018-03-08,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0345,Morecambe Bay - Roosebeck,B48AX,Barrow-in-Furness BC,SD25996647,Roosebeck North,2018-03-07,2018-03-08,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0346,Yealm,B031J,Plymouth PHA,SX54224904,Thorn,2018-03-07,2018-03-09,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0347,Swale,B076P,Swale BC,TR01316497,The Causeway,2018-03-08,2018-03-09,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0351,Brancaster,B005F,Kings Lynn & West Norfolk BC,TF79364451,Loose-J,2018-03-12,2018-03-13,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0352,Deben,B010O,Suffolk Coastal DC,TM28834500,Stonner Point,2018-03-12,2018-03-13,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0361,West Mersea,B13AG,Colchester BC,TL97441340,Salcott Pacifics,2018-03-13,2018-03-14,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0362,Colne,B012F,Colchester BC,TM0621716029,Pyefleet Spit,2018-03-13,2018-03-14,Pacific Oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0363,Fal,B033E,Cornwall PHA,SW85134212,Grimes Bar ,2018-03-13,2018-03-14,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0364,Percuil,B033R,Cornwall PHA,SW85853369,Percuil ,2018-03-13,2018-03-14,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0365,Fal,B33BD,Cornwall PHA,SW84093949,Trelissick Pontoon,2018-03-13,2018-03-14,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0366,Taw/Torridge,B36AB,Torridge DC,SS46573142,Spratt Ridge East,2018-03-13,2018-03-14,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0367,The Wash,B04AP,Kings Lynn & West Norfolk BC,TF65963701,Stubborn Sand,2018-03-13,2018-03-14,Cockles,Detected ,<400,,<RL,<RL,<RL,<LOQ,
BTX-2018-0368,Butley,B009E,Suffolk Coastal DC,TM39434850,Pumping Station Outfall,2018-03-13,2018-03-14,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0374,North Kent Coast,B17BS,Canterbury CC,TR10286690,WOCO Westbeach,2018-03-13,2018-03-15,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0375,Beaulieu,B023I,New Forest DC,SU4028001350,Landing Stage,2018-03-14,2018-03-15,Manila clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0376,Lune,B066W,Wyre BC,SD41835241,Pilling Sands East,2018-03-13,2018-03-15,Cockles,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX-2018-0377,Blakeney,B006R,North Norfolk DC,TF91804549,Wells - The Pool,2018-03-15,2018-03-16,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0378,Roach,B73AF,London PHA,TQ94909207,Paglesham,2018-03-15,2018-03-16,Hard clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0382,Burry Inlet,B038B,Carmarthenshire CC,SS48009950,North (West),2018-03-19,2018-03-20,Cockles,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX-2018-0383,Holy Island - Ross Links,B001M,Northumberland CC,NU12333958,Ross Links,2018-03-19,2018-03-20,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0384,Porlock,B094D,West Somerset Council,SS87114786,Porlock East,2018-03-19,2018-03-20,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0397,Burry Inlet,B038I,City and Council of Swansea,SS5113995645,South East 4,2018-03-20,2018-03-21,Cockles,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0398,Burry Inlet,B038L,City and Council of Swansea,SS4425695519,Whitford Point ,2018-03-20,2018-03-21,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0402,Conwy,B044V,Conwy CBC,SH7630879722,Conwy West,2018-03-21,2018-03-22,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0403,Camel,B35AE,Cornwall CC,SW93407530,Porthilly Rock B,2018-03-21,2018-03-22,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0404,Ribble,B046C,West Lancashire DC,SD32802590,Point 31 Ribble Walls North,2018-03-21,2018-03-22,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0405,Start Bay,B087J,South Hams DC,SX82504197,Off Torcross,2018-03-21,2018-03-22,Surf clams,ND,,,<RL,<RL,<RL,3.9,
BTX-2018-0406,Dart,B028B,South Hams DC,SX87415599,Waddeton ,2018-03-21,2018-03-22,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0407,Lyme Bay,B090M,Torbay BC,Unverified,Site 1,2018-03-20,2018-03-22,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0408,Exe,B26BH,Teignbridge DC,SX97948072,Cockwood Harbour,2018-03-21,2018-03-22,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0409,Teign,B27AC,Teignbridge DC,SX92827284,Gas Works East,2018-03-21,2018-03-22,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0410,The Thames,B16BS,London PHA,TQ88148489,West of Southend Pier ,2018-03-22,2018-02-23,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX-2018-0416,Fowey,B70AB,Cornwall PHA,SX13025157,Pont Pill,2018-03-26,2018-03-27,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
